日期,進站人數,離站人數
20211026,8867,9061
20211027,9119,9110
20211028,9200,9818
20211029,12955,14054
20211030,12977,12727
20211031,14004,13426
20211101,9463,9735
20211102,8771,8724
20211103,8905,8946
20211104,9080,9456
20211105,12859,14216
20211106,14130,14157
20211107,16056,15022
20211108,10161,10229
20211109,9523,9575
20211110,9376,9592
20211111,10035,10387
20211112,14043,15086
20211113,14423,14350
20211114,16251,15379
20211115,10397,10392
20211116,9592,9801
20211117,9660,10162
20211118,10062,10415
20211119,14118,15006
20211120,14372,14483
20211121,16747,15792
20211122,10787,10541
20211123,9379,9657
20211124,9544,9746
20211125,9816,10434
20211126,13509,15289
20211127,15568,15417
20211128,16339,15189
20211129,10526,10524
20211130,9081,9438
20211201,9222,9197
20211202,9404,10277
20211203,13629,14762
20211204,15236,15142
20211205,16834,16137
20211206,10833,10562
20211207,9471,9670
20211208,9654,9993
20211209,9973,10495
20211210,14024,15141
20211211,16207,15919
20211212,17103,16034
20211213,11347,11389
20211214,10000,10215
20211215,10020,10164
20211216,10181,10800
20211217,15004,16768
20211218,16636,16442
20211219,18284,17396
20211220,11133,10744
20211221,9248,9343
20211222,9643,9891
20211223,10374,10715
20211224,13731,15257
20211225,15888,16766
20211226,16813,16224
20211227,11662,11074
20211228,9987,10169
20211229,10565,10870
20211230,14739,16587
20211231,16612,19651
20220101,17468,15816
20220102,16778,15997
20220103,10799,10157
20220104,8953,8673
20220105,9004,9176
20220106,9244,9683
20220107,12199,13173
20220108,12655,12361
20220109,13021,12674
20220110,9717,9707
20220111,9002,9170
20220112,9125,9158
20220113,9327,9461
20220114,12231,13212
20220115,12209,12847
20220116,13498,12522
20220117,10159,10039
20220118,9262,9438
20220119,9752,10099
20220120,10272,10631
20220121,10978,11325
20220122,9897,9992
20220123,9695,9275
20220124,8895,8723
20220125,8255,8544
20220126,8041,8314
20220127,8425,8688
20220128,10206,10823
20220129,8834,8902
20220130,8971,8112
20220131,7913,6731
20220201,9472,9000
20220202,10922,11072
20220203,11228,12514
20220204,10975,12259
20220205,10193,11157
20220206,10669,11050
20220207,9912,9443
20220208,8704,8733
20220209,8705,9068
20220210,8803,8793
20220211,10425,10737
20220212,9889,9910
20220213,10701,10290
20220214,9166,9055
20220215,8352,8483
20220216,9155,8676
20220217,8801,9329
20220218,11355,12920
20220219,12166,12764
20220220,12221,10791
20220221,8906,8709
20220222,8687,8624
20220223,8191,8781
20220224,9305,10225
20220225,14344,15947
20220226,16621,16594
20220227,17147,16755
20220228,15931,14427
20220301,9986,9537
20220302,8490,8646
20220303,7663,7956
20220304,12316,12620
20220305,12723,12132
20220306,13456,13507
20220307,9488,9973
20220308,9364,9006
20220309,9199,9337
20220310,9457,9974
20220311,13024,14074
20220312,13403,13580
20220313,15120,14437
20220314,10439,10296
20220315,9196,9327
20220316,9285,9487
20220317,9603,10008
20220318,13701,14556
20220319,13836,13854
20220320,15066,14910
20220321,10275,9934
20220322,9303,9228
20220323,8874,9006
20220324,9494,9886
20220325,13328,14552
20220326,13565,14275
20220327,14446,13630
20220328,11011,10337
20220329,9300,9076
20220330,9222,9617
20220331,10365,11484
20220401,15183,15421
20220402,15908,14663
20220403,13069,12219
20220404,13470,13582
20220405,13159,14650
20220406,11129,11041
20220407,9262,9297
20220408,11550,11389
20220409,10127,10200
20220410,11658,10786
20220411,9397,9381
20220412,8917,8654
20220413,8083,8548
20220414,8837,8857
20220415,11303,11612
20220416,9603,9867
20220417,10802,10441
20220418,8754,8629
20220419,7830,7950
20220420,8010,8143
20220421,8006,8577
20220422,10908,11490
20220423,8810,8084
20220424,9798,10013
20220425,7743,7772
20220426,7269,7589
20220427,7265,7556
20220428,7655,7840
20220429,10250,10830
20220430,8691,8511
20220501,1503,1655
20220502,8508,8494
20220503,7076,6967
20220504,6844,6909
20220505,7124,7511
20220506,10081,10753
20220507,7457,7129
20220508,9022,8745
20220509,7631,7466
20220510,6757,6755
20220511,6445,6723
20220512,6800,6975
20220513,8597,9616
20220514,6378,6921
20220515,8419,7216
20220516,7028,6960
20220517,6509,6550
20220518,6655,6691
20220519,6886,6952
20220520,9124,9705
20220521,6477,6281
20220522,7348,6864
20220523,6272,6048
20220524,5588,5560
20220525,5464,5703
20220526,5434,5941
20220527,7068,7594
20220528,6310,6360
20220529,6533,6243
20220530,6084,6119
20220531,5630,5478
20220601,6137,5984
20220602,8258,9017
20220603,7206,6925
20220604,5633,5871
20220605,8064,8374
20220606,6906,6592
20220607,5925,5581
20220608,5691,5707
20220609,5856,6035
20220610,7671,8314
20220611,7200,7519
20220612,7873,7229
20220613,6499,6634
20220614,6276,6454
20220615,6464,6461
20220616,6483,6625
20220617,8267,8963
20220618,7985,8118
20220619,8944,8366
20220620,7036,7248
20220621,6570,6697
20220622,6769,6952
20220623,6842,7249
20220624,8773,9761
20220625,8943,8724
20220626,8766,8785
20220627,8050,8101
20220628,7824,7781
20220629,7798,7701
20220630,8127,8407
20220701,9595,10030
20220702,8366,8622
20220703,9693,9232
20220704,8491,8523
20220705,8033,8028
20220706,8474,8601
20220707,8696,8560
20220708,10517,11245
20220709,10007,10202
20220710,11607,11613
20220711,9385,9263
20220712,8600,8919
20220713,8998,9192
20220714,9439,9570
20220715,11477,11840
20220716,11157,11606
20220717,12858,12230
20220718,9807,10058
20220719,9674,9279
20220720,9669,10035
20220721,9737,10054
20220722,12214,12526
20220723,12162,12901
20220724,14112,13036
20220725,10215,10319
20220726,9483,9957
20220727,9574,9757
20220728,9945,10014
20220729,11785,12228
20220730,11231,11230
20220731,12278,11840
20220801,9667,9701
20220802,8898,9134
20220803,9440,9214
20220804,10155,10362
20220805,12764,13413
20220806,12641,12361
20220807,13055,13016
20220808,10104,10540
20220809,10239,10184
20220810,10356,10418
20220811,10275,10649
20220812,13566,13935
20220813,14976,15300
20220814,17239,16228
20220815,11635,11407
20220816,10818,11073
20220817,10608,10827
20220818,10923,10884
20220819,13410,14098
20220820,15324,15421
20220821,15761,15199
20220822,11788,11819
20220823,11237,10809
20220824,10278,10501
20220825,10594,10772
20220826,12936,13614
20220827,13697,13934
20220828,13942,13084
20220829,10924,10438
20220830,9878,9960
20220831,10094,9846
20220901,10069,10122
20220902,11616,12070
20220903,10139,10156
20220904,11739,11397
20220905,10229,10258
20220906,10022,10097
20220907,10356,10650
20220908,14243,14960
20220909,15567,14028
20220910,12507,12653
20220911,16122,17085
20220912,10841,10834
20220913,9290,9236
20220914,9275,9279
20220915,9310,9603
20220916,12503,13957
20220917,13614,14129
20220918,14831,13965
20220919,10354,9898
20220920,8951,9212
20220921,8825,8826
20220922,9447,9692
20220923,13290,14038
20220924,13315,13477
20220925,14544,14252
20220926,9674,9660
20220927,8615,8952
20220928,8805,8848
20220929,9090,9384
20220930,12186,13233
20221001,12470,12513
20221002,12972,12408
20221003,9542,9572
20221004,8524,8940
20221005,8855,9255
20221006,9886,10089
20221007,15103,17064
20221008,17434,16665
20221009,16086,15649
20221010,16153,16143
20221011,10446,10136
20221012,9167,9188
20221013,9197,9547
20221014,12664,14172
20221015,14598,15180
20221016,16427,15140
20221017,10109,9953
20221018,9184,9484
20221019,9337,9379
20221020,9727,10049
20221021,13185,14244
20221022,13687,13895
20221023,15030,13698
20221024,10253,9564
20221025,9133,8989
20221026,9086,9390
20221027,9463,9881
20221028,12770,14550
20221029,13015,13127
20221030,14119,13276
20221031,9170,8885
20221101,8247,8732
20221102,8523,8671
20221103,9195,9497
20221104,12917,13878
20221105,13701,13566
20221106,14381,13714
20221107,9848,9840
20221108,8940,9036
20221109,9307,9667
20221110,9831,10388
20221111,14356,15623
20221112,15909,16224
20221113,16849,15591
20221114,10836,10558
20221115,9094,9279
20221116,9765,9821
20221117,9869,10046
20221118,13232,15333
20221119,16635,17242
20221120,17907,16014
20221121,10623,10060
20221122,9292,9322
20221123,9305,9192
20221124,9701,10289
20221125,14630,15498
20221126,13068,13377
20221127,15686,14589
20221128,10635,10328
20221129,9278,9397
20221130,9445,9262
20221201,9449,9614
20221202,13163,14246
20221203,14420,14331
20221204,16104,15314
20221205,10592,10694
20221206,9179,9253
20221207,9743,9697
20221208,9706,10269
20221209,14276,15445
20221210,15891,15924
20221211,17927,16707
20221212,11194,11056
20221213,9816,9776
20221214,10010,10012
20221215,10253,10306
20221216,14265,15742
20221217,15354,15864
20221218,16690,15606
20221219,11119,10517
20221220,9553,9671
20221221,9704,9774
20221222,9813,9914
20221223,13367,14827
20221224,15521,16112
20221225,17203,15782
20221226,11018,10662
20221227,9595,9892
20221228,10156,10166
20221229,10383,10845
20221230,14536,16630
20221231,14875,18397
