日期,進站人數,離站人數
20211025,43032,44883
20211026,42554,42660
20211027,43735,43025
20211028,45630,43519
20211029,59353,53149
20211030,46707,43045
20211031,41635,46999
20211101,43856,45740
20211102,42033,42558
20211103,43246,42558
20211104,45279,43301
20211105,61693,54115
20211106,49833,45855
20211107,45579,50218
20211108,44168,45962
20211109,44557,43956
20211110,45664,44580
20211111,48392,46388
20211112,60540,55616
20211113,49521,46130
20211114,48115,52579
20211115,46881,48598
20211116,46199,46646
20211117,46444,45696
20211118,47216,45274
20211119,64040,57910
20211120,54015,49795
20211121,52056,56182
20211122,46368,49319
20211123,44658,44702
20211124,47143,46664
20211125,48659,46862
20211126,63578,57025
20211127,50912,45987
20211128,47011,52799
20211129,47555,50276
20211130,44618,44652
20211201,45322,44734
20211202,47415,45755
20211203,63564,57835
20211204,55353,52363
20211205,49121,53352
20211206,47901,50221
20211207,45840,46190
20211208,48252,47706
20211209,49716,48245
20211210,64094,59051
20211211,57510,56326
20211212,51540,55221
20211213,48646,49754
20211214,47132,47362
20211215,48090,48278
20211216,51731,50281
20211217,67973,60858
20211218,55919,54128
20211219,55293,60038
20211220,49433,51247
20211221,45718,45991
20211222,46804,46765
20211223,49365,48602
20211224,61562,59632
20211225,52863,52522
20211226,49200,51848
20211227,46560,48610
20211228,46474,46920
20211229,50404,49202
20211230,64782,59931
20211231,58954,68471
20220101,66442,48815
20220102,47310,60081
20220103,46642,50227
20220104,43776,43823
20220105,44969,44387
20220106,45509,44705
20220107,57177,52552
20220108,44323,42341
20220109,39394,42981
20220110,44981,45963
20220111,43044,42603
20220112,42964,42499
20220113,44210,43380
20220114,55293,50872
20220115,41659,38021
20220116,37270,41064
20220117,42972,44040
20220118,41161,40655
20220119,42296,41823
20220120,44598,43486
20220121,48987,45202
20220122,41259,38164
20220123,33874,34733
20220124,42622,42869
20220125,42260,41951
20220126,42936,41952
20220127,45522,41524
20220128,54007,42491
20220129,39857,26121
20220130,33832,20817
20220131,28623,18995
20220201,31061,24776
20220202,35692,33517
20220203,29531,36784
20220204,29634,42944
20220205,31071,45921
20220206,30836,46341
20220207,42685,46683
20220208,41346,43519
20220209,42167,43376
20220210,43477,44348
20220211,49113,48810
20220212,41341,40963
20220213,39180,41136
20220214,43016,43220
20220215,41977,41179
20220216,43580,43304
20220217,43027,43054
20220218,52744,50875
20220219,38550,38537
20220220,34456,39178
20220221,42607,43276
20220222,41698,41425
20220223,42326,41527
20220224,44946,43409
20220225,64030,55435
20220226,57516,46663
20220227,48510,49869
20220228,47296,58124
20220301,45784,48318
20220302,43391,42998
20220303,45010,44009
20220304,62050,53493
20220305,49573,47134
20220306,41648,48004
20220307,44274,46459
20220308,45505,45471
20220309,46355,45605
20220310,48211,47158
20220311,62572,58657
20220312,56098,51746
20220313,50873,54771
20220314,49098,50503
20220315,47491,46754
20220316,47986,46784
20220317,48391,47294
20220318,63463,56292
20220319,53883,49796
20220320,50317,54959
20220321,47911,50327
20220322,45705,45627
20220323,46131,45088
20220324,48121,46375
20220325,63883,57534
20220326,50414,47934
20220327,43228,47466
20220328,45542,47352
20220329,45993,45679
20220330,47072,46179
20220331,51668,47222
20220401,70146,56990
20220402,51893,36670
20220403,39223,34847
20220404,41290,48372
20220405,38318,52955
20220406,47871,52543
20220407,43024,42544
20220408,54499,50686
20220409,40578,38825
20220410,37280,42440
20220411,42754,43469
20220412,41431,41451
20220413,41352,41009
20220414,40966,39753
20220415,52159,48163
20220416,38452,34810
20220417,34823,40188
20220418,39957,42271
20220419,39077,38634
20220420,39455,39219
20220421,40071,38266
20220422,51089,43878
20220423,33845,29946
20220424,28659,35689
20220425,36424,38862
20220426,35053,35385
20220427,34850,34472
20220428,36390,34358
20220429,49426,39320
20220430,35366,27928
20220501,3121,6479
20220502,26728,36833
20220503,32381,33830
20220504,32124,32045
20220505,33193,31856
20220506,44236,37868
20220507,27341,22486
20220508,22151,28080
20220509,30424,32973
20220510,29689,29802
20220511,29074,29116
20220512,29906,28710
20220513,36458,33113
20220514,21363,19348
20220515,19862,22489
20220516,27665,29304
20220517,27941,28011
20220518,28964,28328
20220519,30095,28608
20220520,36865,34809
20220521,25167,22448
20220522,20949,23111
20220523,29206,30278
20220524,28482,28760
20220525,28315,28049
20220526,29089,28476
20220527,35639,33379
20220528,24899,22591
20220529,22908,25899
20220530,30304,31406
20220531,28905,29307
20220601,32058,30515
20220602,43783,35986
20220603,32879,22966
20220604,24520,25613
20220605,26387,39048
20220606,34362,36118
20220607,31437,31642
20220608,31408,31088
20220609,32606,31726
20220610,40629,38145
20220611,32043,28963
20220612,27630,30305
20220613,35269,36008
20220614,35055,35167
20220615,34940,34307
20220616,35744,34831
20220617,45068,41312
20220618,36536,33483
20220619,32715,35031
20220620,37346,38256
20220621,36730,37256
20220622,37914,37503
20220623,38574,37695
20220624,47840,43755
20220625,37129,33812
20220626,34281,36950
20220627,40974,41008
20220628,39811,40102
20220629,40147,40051
20220630,43123,42471
20220701,52176,46889
20220702,37985,35112
20220703,34493,38036
20220704,41968,42914
20220705,41923,40918
20220706,42813,42628
20220707,44146,42535
20220708,53419,48417
20220709,43991,41609
20220710,42693,44992
20220711,45380,46216
20220712,44275,44054
20220713,44612,44312
20220714,46699,44846
20220715,56935,52405
20220716,49538,47120
20220717,46157,49247
20220718,46604,47675
20220719,44551,45588
20220720,45537,45500
20220721,47487,45667
20220722,57201,52519
20220723,46464,43103
20220724,43195,46535
20220725,45980,47337
20220726,45424,45876
20220727,45856,46248
20220728,47904,47460
20220729,57348,53608
20220730,50605,48296
20220731,44017,47245
20220801,46526,46938
20220802,43278,43156
20220803,45288,44966
20220804,48169,46312
20220805,59873,53643
20220806,47981,44711
20220807,43274,48809
20220808,46290,47999
20220809,47407,47215
20220810,47299,46878
20220811,49780,47705
20220812,57812,54324
20220813,52272,50025
20220814,51733,55033
20220815,51624,52004
20220816,49357,50583
20220817,49794,50013
20220818,50761,49064
20220819,61724,57786
20220820,53675,50682
20220821,50423,54305
20220822,51273,52267
20220823,49722,50269
20220824,50289,50239
20220825,50453,49292
20220826,61122,56762
20220827,52222,48963
20220828,46094,51224
20220829,49864,51348
20220830,45791,46734
20220831,46959,47366
20220901,48082,46061
20220902,53216,49305
20220903,35117,33152
20220904,34326,39431
20220905,46822,48552
20220906,46356,45829
20220907,50192,47287
20220908,67795,55810
20220909,61900,45086
20220910,42114,41699
20220911,42650,61398
20220912,45189,47483
20220913,43326,43365
20220914,45890,45269
20220915,47997,45939
20220916,62201,55625
20220917,53199,49729
20220918,48335,53185
20220919,46431,49152
20220920,45227,46564
20220921,45647,44676
20220922,47361,45806
20220923,63372,55349
20220924,49711,46020
20220925,44822,50862
20220926,47495,48541
20220927,45211,45061
20220928,47604,47091
20220929,46965,45255
20220930,60958,55945
20221001,50446,46100
20221002,43427,47952
20221003,45970,47587
20221004,43807,44051
20221005,44745,44143
20221006,47969,45902
20221007,71088,59349
20221008,59038,48033
20221009,49514,51762
20221010,47333,60609
20221011,48253,51411
20221012,45410,45246
20221013,46479,45776
20221014,62028,54847
20221015,48343,44819
20221016,41004,46056
20221017,43964,45869
20221018,44262,44557
20221019,46034,45421
20221020,48194,46786
20221021,64568,58103
20221022,51543,48338
20221023,44920,49407
20221024,47799,49267
20221025,46736,46589
20221026,47070,46630
20221027,49240,46374
20221028,62511,57292
20221029,49660,46796
20221030,42099,46540
20221031,44613,47284
20221101,43265,42936
20221102,45388,44240
20221103,46922,47205
20221104,62317,58199
20221105,52424,48680
20221106,47812,52522
20221107,48319,49471
20221108,46579,46151
20221109,48836,48387
20221110,50396,49392
20221111,67873,63246
20221112,62005,57657
20221113,55303,58945
20221114,50066,51327
20221115,48396,48574
20221116,49218,48496
20221117,51194,50310
20221118,67137,62354
20221119,61196,57633
20221120,54468,57613
20221121,51476,52351
20221122,48555,48702
20221123,47563,47784
20221124,50113,47888
20221125,69970,60563
20221126,49395,47273
20221127,51915,59173
20221128,52329,54267
20221129,49750,49924
20221130,47733,47346
20221201,49179,47839
20221202,64901,60650
20221203,60123,58002
20221204,52793,55772
20221205,50093,51814
20221206,48893,48655
20221207,49221,48590
20221208,50217,50305
20221209,70050,63080
20221210,60653,60672
20221211,54485,58458
20221212,52627,53264
20221213,49046,48895
20221214,49856,48887
20221215,50211,49511
20221216,67105,62735
20221217,56507,55510
20221218,57032,59363
20221219,52075,52543
20221220,50935,50728
20221221,50099,49215
20221222,51133,51096
20221223,66168,62956
20221224,56922,55792
20221225,54712,56775
20221226,53141,52493
20221227,50731,49984
20221228,50359,49140
20221229,53023,50874
20221230,70549,62852
20221231,56270,71135
